ID,Mã Tài Xế,Họ và Tên,Số Điện Thoại,Bằng Lái,Địa Bàn,Tuyến Chính,Trạng Thái,Biển Số Xe,Lương Cơ Bản,Đơn Giá Km,Số Chuyến Đăng Ký,Số Chuyến Hoàn Thành,Số Chuyến Đang Chạy,Tổng Km Đã Đi,Lương Chuyến Đi,Tổng Lương Thực Nhận
808,TX-0409-808,"Phạm Hữu Long",0912324039,E-25605,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,51B-108.08,5000000,2000,0,0,0,0,0,5000000
192,TX-6191-192,"Phạm Hữu Nam",0916552034,E-23982,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,51B-101.92,5000000,2000,0,0,0,0,0,5000000
114,TX-7517-114,"Phạm Hữu Nam",0983074113,E-26706,"Bến xe Phan Thiết","Cần Thơ ➔ Phan Thiết",AVAILABLE,49B-101.14,5000000,2000,2,0,2,0,0,5000000
589,TX-9173-589,"Phạm Hữu Phong",0977058252,E-49353,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,43B-105.89,5000000,2000,1,0,1,0,0,5000000
539,TX-4150-539,"Phạm Hữu Phong",0928699155,E-90392,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Nẵng",ON_TRIP,79B-105.39,5000000,2000,0,0,0,0,0,5000000
522,TX-2424-522,"Phạm Hữu Quang",0937204436,E-67649,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Cần Thơ",ON_TRIP,49B-105.22,5000000,2000,1,0,1,0,0,5000000
275,TX-5240-275,"Phạm Hữu Sơn",0969155778,E-11691,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,79B-102.75,5000000,2000,0,0,0,0,0,5000000
73,TX-3215-73,"Phạm Hữu Thắng",0956477941,E-97368,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-100.73,5000000,2000,0,0,0,0,0,5000000
82,TX-4149-82,"Phạm Hữu Thắng",0989826825,E-95987,"Bến xe Phan Thiết","Đà Nẵng ➔ Phan Thiết",AVAILABLE,49B-100.82,5000000,2000,1,0,1,0,0,5000000
506,TX-0749-506,"Phạm Hữu Thắng",0950526598,E-59661,"Bến xe Trung tâm Đà Nẵng","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-105.06,5000000,2000,0,0,0,0,0,5000000
775,TX-7246-775,"Phạm Hữu Thắng",0978863575,E-67961,"Bến xe Liên tỉnh Đà Lạt","Phan Thiết ➔ Đà Lạt",AVAILABLE,86B-107.75,5000000,2000,1,0,1,0,0,5000000
531,TX-3349-531,"Phạm Hữu Thắng",0940584155,E-12463,"Bến xe Trung tâm Đà Nẵng","Nha Trang ➔ Đà Nẵng",RESTING,79B-105.31,5000000,2000,3,0,3,0,0,5000000
103,TX-6371-103,"Phạm Hữu Thắng",0914515987,E-51774,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Nha Trang",ON_TRIP,86B-101.03,5000000,2000,0,0,0,0,0,5000000
292,TX-7123-292,"Phạm Hữu Trung",0955212445,E-58194,"Bến xe Trung tâm Cần Thơ","Đà Lạt ➔ Cần Thơ",ON_TRIP,65B-102.92,5000000,2000,1,0,1,0,0,5000000
638,TX-3849-638,"Phạm Hữu Trung",0976038587,E-17636,"Bến xe Phan Thiết","Vũng Tàu ➔ Phan Thiết",AVAILABLE,72B-106.38,5000000,2000,1,0,1,0,0,5000000
557,TX-5924-557,"Phạm Minh Dũng",0919482147,E-87378,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,43B-105.57,5000000,2000,1,1,0,160,320000,5320000
205,TX-7592-205,"Phạm Minh Dũng",0970734272,E-44282,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,43B-102.05,5000000,2000,0,0,0,0,0,5000000
793,TX-8979-793,"Phạm Minh Hải",0947147211,E-20120,"Bến xe Vũng Tàu","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-107.93,5000000,2000,2,0,2,0,0,5000000
35,TX-9428-35,"Phạm Minh Hải",0998150977,E-91716,"Bến xe Trung tâm Cần Thơ","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,79B-100.35,5000000,2000,0,0,0,0,0,5000000
58,TX-1700-58,"Phạm Minh Long",0985548521,E-31664,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",AVAILABLE,49B-100.58,5000000,2000,0,0,0,0,0,5000000
813,TX-0910-813,"Phạm Minh Nam",0914681276,E-24374,"Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,43B-108.13,5000000,2000,6,0,6,0,0,5000000
719,TX-1645-719,"Phạm Minh Nam",0981769200,E-79267,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Nẵng",AVAILABLE,86B-107.19,5000000,2000,3,0,3,0,0,5000000
51,TX-1015-51,"Phạm Minh Phong",0946246509,E-34291,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Nẵng",ON_TRIP,79B-100.51,5000000,2000,0,0,0,0,0,5000000
146,TX-0962-146,"Phạm Minh Phong",0941236841,E-82107,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,49B-101.46,5000000,2000,0,0,0,0,0,5000000
250,TX-2480-250,"Phạm Minh Quang",0970058423,E-18185,"Bến xe Phan Thiết","Phan Thiết ➔ Cần Thơ",RESTING,49B-102.50,5000000,2000,2,1,1,380,760000,5760000
373,TX-6011-373,"Phạm Minh Quang",0998678438,E-96094,"Bến xe Mỹ Đình","Đà Nẵng ➔ Hà Nội",ON_TRIP,43B-103.73,5000000,2000,1,0,1,0,0,5000000
459,TX-5565-459,"Phạm Minh Sơn",0917542356,E-72504,"Nha Trang","Nha Trang ➔ Đà Nẵng",AVAILABLE,79B-104.59,5000000,2000,6,0,6,0,0,5000000
253,TX-2810-253,"Phạm Minh Tuấn",0958761097,E-43954,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Cần Thơ",AVAILABLE,43B-102.53,5000000,2000,1,0,1,0,0,5000000
588,TX-9066-588,"Phạm Minh Tuấn",0929927698,E-49817,"Cần Thơ","Cần Thơ ➔ Nha Trang",AVAILABLE,65B-105.88,5000000,2000,2,0,2,0,0,5000000
10,TX-6955-10,"Phạm Minh Thắng",0975308243,E-83389,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,49B-100.10,5000000,2000,1,0,1,0,0,5000000
117,TX-7837-117,"Phạm Quang Dũng",0991715677,E-26345,"Bến xe phía Nam Nha Trang","Phan Thiết ➔ Nha Trang",AVAILABLE,43B-101.17,5000000,2000,0,0,0,0,0,5000000
396,TX-8509-396,"Phạm Quang Hải",0978196422,E-75457,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",RESTING,65B-103.96,5000000,2000,1,0,1,0,0,5000000
337,TX-2086-337,"Phạm Quang Hải",0939438080,E-67742,"Hà Nội","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-103.37,5000000,2000,1,0,1,0,0,5000000
411,TX-0164-411,"Phạm Quang Long",0939915556,E-39826,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",RESTING,79B-104.11,5000000,2000,1,1,0,360,720000,5720000
78,TX-3720-78,"Phạm Quang Long",0935177862,E-60735,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Nha Trang",ON_TRIP,72B-100.78,5000000,2000,0,0,0,0,0,5000000
71,TX-3017-71,"Phạm Quang Nam",0936396745,E-13409,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,86B-100.71,5000000,2000,1,0,1,0,0,5000000
684,TX-8336-684,"Phạm Quang Tuấn",0980104588,E-33846,"Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-106.84,5000000,2000,8,0,8,0,0,5000000
67,TX-2602-67,"Phạm Quang Thắng",0915066384,E-60449,"Đà Lạt","Đà Lạt ➔ Vũng Tàu",ON_TRIP,79B-100.67,5000000,2000,0,0,0,0,0,5000000
895,TX-9234-895,"Phạm Quang Trung",0918838182,E-85094,"Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-108.95,5000000,2000,7,0,7,0,0,5000000
12,TX-7163-12,"Phạm Thành Hải",0965807448,E-32301,"Cần Thơ","Cần Thơ ➔ Vũng Tàu",ON_TRIP,65B-100.12,5000000,2000,0,0,0,0,0,5000000
98,TX-5835-98,"Phạm Thành Hải",0985298151,E-86801,"Hà Nội","Đà Nẵng ➔ Hà Nội",AVAILABLE,49B-100.98,5000000,2000,6,0,6,0,0,5000000
168,TX-3585-168,"Phạm Thành Long",0958694239,E-10347,"Bến xe Trung tâm Đà Nẵng","Cần Thơ ➔ Đà Nẵng",AVAILABLE,51B-101.68,5000000,2000,2,0,2,0,0,5000000
254,TX-2917-254,"Phạm Thành Nam",0924236439,E-49794,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,72B-102.54,5000000,2000,0,0,0,0,0,5000000
960,TX-5740-960,"Phạm Thành Nam",0977500950,E-10970,"Đà Nẵng","TP. Hồ Chí Minh ➔ Đà Nẵng",RESTING,51B-109.60,5000000,2000,2,0,2,0,0,5000000
561,TX-6325-561,"Phạm Thành Phong",0947421111,E-48495,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,29B-105.61,5000000,2000,1,0,1,0,0,5000000
667,TX-6626-667,"Phạm Thành Phong",0992277359,E-49280,"Đà Nẵng","Nha Trang ➔ Đà Nẵng",RESTING,79B-106.67,5000000,2000,1,0,1,0,0,5000000
631,TX-3191-631,"Phạm Thành Quang",0916001524,E-60594,"Bến xe Trung tâm Đà Nẵng","Phan Thiết ➔ Đà Nẵng",AVAILABLE,86B-106.31,5000000,2000,4,0,4,0,0,5000000
915,TX-1226-915,"Phạm Thành Tuấn",0947316464,E-57810,"Nha Trang","Nha Trang ➔ Cần Thơ",AVAILABLE,79B-109.15,5000000,2000,8,0,8,0,0,5000000
333,TX-1658-333,"Phạm Thành Tuấn",0987818190,E-53921,"Đà Nẵng","Đà Nẵng ➔ Hà Nội",ON_TRIP,43B-103.33,5000000,2000,3,0,3,0,0,5000000
9,TX-6860-9,"Phạm Thành Thắng",0923887342,E-58036,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,29B-100.09,5000000,2000,0,0,0,0,0,5000000
47,TX-0607-47,"Phạm Văn Hải",0933027616,E-19261,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Đà Nẵng",RESTING,86B-100.47,5000000,2000,1,0,1,0,0,5000000
270,TX-4690-270,"Phạm Văn Long",0924226063,E-50751,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,72B-102.70,5000000,2000,0,0,0,0,0,5000000
175,TX-4320-175,"Phạm Văn Long",0964871222,E-57641,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,86B-101.75,5000000,2000,0,0,0,0,0,5000000
321,TX-0355-321,"Phạm Văn Phong",0919078263,E-86209,"Bến xe Vũng Tàu","Đà Nẵng ➔ Vũng Tàu",AVAILABLE,29B-103.21,5000000,2000,1,0,1,0,0,5000000
787,TX-8414-787,"Phạm Văn Phong",0949695317,E-44111,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-107.87,5000000,2000,2,0,2,0,0,5000000
777,TX-7447-777,"Phạm Văn Phong",0999195243,E-71998,"Hà Nội","Hà Nội ➔ Nha Trang",ON_TRIP,29B-107.77,5000000,2000,3,0,3,0,0,5000000
634,TX-3473-634,"Phạm Văn Sơn",0971154263,E-11072,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Cần Thơ",AVAILABLE,49B-106.34,5000000,2000,4,0,4,0,0,5000000
477,TX-7641-477,"Phạm Văn Tuấn",0951112301,E-14538,"Bến xe Mỹ Đình","ALL",ON_TRIP,43B-104.77,5000000,2000,2,0,2,0,0,5000000
635,TX-3567-635,"Phạm Văn Tuấn",0936613543,E-38930,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,79B-106.35,5000000,2000,1,1,0,140,280000,5280000
944,TX-4138-944,"Phạm Văn Tuấn",0976246184,E-50407,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Cần Thơ",RESTING,51B-109.44,5000000,2000,1,0,1,0,0,5000000
665,TX-6430-665,"Phạm Văn Tuấn",0960642636,E-18335,"Hà Nội","Hà Nội ➔ Đà Nẵng",AVAILABLE,29B-106.65,5000000,2000,9,0,9,0,0,5000000
758,TX-5563-758,"Phạm Văn Tuấn",0957492542,E-63444,"Bến xe Miền Đông mới","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-107.58,5000000,2000,1,0,1,0,0,5000000
984,TX-8005-984,"Phạm Văn Tuấn",0962915894,E-18803,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,51B-109.84,5000000,2000,5,0,5,0,0,5000000
697,TX-9559-697,"Phạm Văn Thắng",0915635927,E-46504,"Hà Nội","Hà Nội ➔ Đà Lạt",ON_TRIP,29B-106.97,5000000,2000,3,0,3,0,0,5000000
102,TX-6265-102,"Phan Anh Nam",0914721535,E-14187,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Phan Thiết",ON_TRIP,72B-101.02,5000000,2000,0,0,0,0,0,5000000
282,TX-6025-282,"Phan Anh Phong",0952580593,E-76015,"Bến xe Liên tỉnh Đà Lạt","Vũng Tàu ➔ Đà Lạt",AVAILABLE,49B-102.82,5000000,2000,2,1,1,300,600000,5600000
814,TX-1012-814,"Phan Anh Phong",0928767291,E-21804,"TP. Hồ Chí Minh","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-108.14,5000000,2000,0,0,0,0,0,5000000
504,TX-0535-504,"Phan Anh Sơn",0929535591,E-92999,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,51B-105.04,5000000,2000,4,0,4,0,0,5000000
247,TX-2155-247,"Phan Anh Sơn",0942662582,E-84500,"TP. Hồ Chí Minh","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,86B-102.47,5000000,2000,6,0,6,0,0,5000000
182,TX-5093-182,"Phan Anh Sơn",0925995956,E-61221,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-101.82,5000000,2000,3,0,3,0,0,5000000
789,TX-8603-789,"Phan Anh Tuấn",0964477684,E-66238,"Bến xe Vũng Tàu","Đà Nẵng ➔ Vũng Tàu",RESTING,43B-107.89,5000000,2000,1,0,1,0,0,5000000
827,TX-2330-827,"Phan Anh Tuấn",0925415735,E-82487,"Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",AVAILABLE,79B-108.27,5000000,2000,3,0,3,0,0,5000000
521,TX-2323-521,"Phan Anh Tuấn",0976012609,E-50538,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Cần Thơ",AVAILABLE,29B-105.21,5000000,2000,2,0,2,0,0,5000000
1000,TX-9508-1000,"Phan Anh Tuấn",0958085625,E-99607,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Cần Thơ",RESTING,51B-110.00,5000000,2000,1,0,1,0,0,5000000
731,TX-2844-731,"Phan Anh Tuấn",0979076144,E-34328,"Bến xe phía Nam Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",AVAILABLE,79B-107.31,5000000,2000,0,0,0,0,0,5000000
685,TX-8430-685,"Phan Anh Trung",0939794636,E-51352,"Đà Nẵng","Đà Nẵng ➔ Cần Thơ",ON_TRIP,43B-106.85,5000000,2000,2,0,2,0,0,5000000
55,TX-1410-55,"Phan Anh Trung",0959353264,E-93723,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Vũng Tàu",ON_TRIP,86B-100.55,5000000,2000,0,0,0,0,0,5000000
400,TX-8954-400,"Phan Anh Trung",0935159124,E-97561,"Bến xe Mỹ Đình","Nha Trang ➔ Hà Nội",ON_TRIP,51B-104.00,5000000,2000,1,0,1,0,0,5000000
549,TX-5167-549,"Phan Đức Hải",0937237695,E-90070,"Đà Nẵng","Đà Nẵng ➔ Nha Trang",AVAILABLE,43B-105.49,5000000,2000,5,0,5,0,0,5000000
982,TX-7814-982,"Phan Đức Hải",0940445982,E-16092,"Bến xe Miền Đông mới","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-109.82,5000000,2000,0,0,0,0,0,5000000
425,TX-1734-425,"Phan Đức Hải",0982638335,E-45067,"Bến xe phía Nam Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",AVAILABLE,29B-104.25,5000000,2000,0,0,0,0,0,5000000
251,TX-2588-251,"Phan Đức Nam",0976150582,E-74297,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",RESTING,79B-102.51,5000000,2000,1,0,1,0,0,5000000
324,TX-0719-324,"Phan Đức Nam",0992199152,E-79282,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",ON_TRIP,65B-103.24,5000000,2000,2,0,2,0,0,5000000
171,TX-3900-171,"Phan Đức Phong",0952803427,E-11799,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Phan Thiết",ON_TRIP,79B-101.71,5000000,2000,0,0,0,0,0,5000000
278,TX-5581-278,"Phan Đức Quang",0919338606,E-62248,"Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,72B-102.78,5000000,2000,5,0,5,0,0,5000000
438,TX-3179-438,"Phan Đức Sơn",0985742386,E-12190,"Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",AVAILABLE,72B-104.38,5000000,2000,7,0,7,0,0,5000000
427,TX-1958-427,"Phan Đức Sơn",0945081692,E-99491,"Nha Trang","Nha Trang ➔ Vũng Tàu",AVAILABLE,79B-104.27,5000000,2000,10,0,10,0,0,5000000
936,TX-3334-936,"Phan Đức Tuấn",0955880694,E-78373,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",RESTING,51B-109.36,5000000,2000,4,0,4,0,0,5000000
544,TX-4668-544,"Phan Đức Tuấn",0943902203,E-58083,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,51B-105.44,5000000,2000,1,0,1,0,0,5000000
625,TX-2628-625,"Phan Hải Dũng",0990345940,E-51069,"Đà Nẵng","Hà Nội ➔ Đà Nẵng",AVAILABLE,29B-106.25,5000000,2000,6,0,6,0,0,5000000
497,TX-9815-497,"Phan Hải Hải",0979852383,E-45446,"Bến xe Trung tâm Đà Nẵng","Nha Trang ➔ Đà Nẵng",AVAILABLE,29B-104.97,5000000,2000,1,0,1,0,0,5000000
921,TX-1831-921,"Phan Hải Long",0928694662,E-98027,"Hà Nội","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-109.21,5000000,2000,1,0,1,0,0,5000000
439,TX-3282-439,"Phan Hải Long",0943120310,E-18612,"Bến xe phía Nam Nha Trang","Phan Thiết ➔ Nha Trang",AVAILABLE,86B-104.39,5000000,2000,3,1,2,250,500000,5500000
621,TX-2252-621,"Phan Hải Nam",0937900268,E-20213,"Bến xe Phan Thiết","Phan Thiết ➔ Nha Trang",RESTING,43B-106.21,5000000,2000,1,0,1,0,0,5000000
244,TX-1863-244,"Phan Hải Nam",0962834728,E-86423,"Nha Trang","Nha Trang ➔ Đà Lạt",AVAILABLE,65B-102.44,5000000,2000,11,0,11,0,0,5000000
686,TX-8522-686,"Phan Hải Phong",0926323199,E-50037,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",ON_TRIP,72B-106.86,5000000,2000,5,0,5,0,0,5000000
532,TX-3449-532,"Phan Hải Phong",0981885621,E-55282,"Bến xe Phan Thiết","Cần Thơ ➔ Phan Thiết",RESTING,65B-105.32,5000000,2000,6,0,6,0,0,5000000
350,TX-3528-350,"Phan Hải Phong",0979359988,E-64085,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",AVAILABLE,72B-103.50,5000000,2000,0,0,0,0,0,5000000
84,TX-4347-84,"Phan Hải Quang",0940682428,E-52869,"Bến xe Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",ON_TRIP,65B-100.84,5000000,2000,0,0,0,0,0,5000000
303,TX-8347-303,"Phan Hải Sơn",0913220757,E-38865,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,86B-103.03,5000000,2000,2,0,2,0,0,5000000
357,TX-4278-357,"Phan Hải Trung",0979145865,E-86558,"Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,43B-103.57,5000000,2000,5,0,5,0,0,5000000
197,TX-6743-197,"Phan Hữu Dũng",0972319516,E-16844,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Vũng Tàu",ON_TRIP,43B-101.97,5000000,2000,1,0,1,0,0,5000000
623,TX-2440-623,"Phan Hữu Long",0918816047,E-53163,"Bến xe Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",AVAILABLE,86B-106.23,5000000,2000,0,0,0,0,0,5000000
422,TX-1383-422,"Phan Hữu Nam",0988619282,E-31247,"Vũng Tàu","Vũng Tàu ➔ Hà Nội",ON_TRIP,72B-104.22,5000000,2000,1,0,1,0,0,5000000
558,TX-6023-558,"Phan Hữu Phong",0922133428,E-63631,"Bến xe Trung tâm Cần Thơ","Vũng Tàu ➔ Cần Thơ",AVAILABLE,72B-105.58,5000000,2000,0,0,0,0,0,5000000
538,TX-4044-538,"Phan Hữu Phong",0913697579,E-85295,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",AVAILABLE,49B-105.38,5000000,2000,0,0,0,0,0,5000000
569,TX-7105-569,"Phan Hữu Quang",0942821431,E-55068,"Hà Nội","Hà Nội ➔ Phan Thiết",ON_TRIP,29B-105.69,5000000,2000,1,0,1,0,0,5000000
191,TX-6081-191,"Phan Hữu Quang",0975350355,E-43920,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",ON_TRIP,86B-101.91,5000000,2000,0,0,0,0,0,5000000
718,TX-1552-718,"Phan Hữu Tuấn",0940852841,E-66204,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",AVAILABLE,72B-107.18,5000000,2000,1,0,1,0,0,5000000
187,TX-5653-187,"Phan Hữu Thắng",0984038758,E-88756,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,79B-101.87,5000000,2000,0,0,0,0,0,5000000
217,TX-8902-217,"Phan Hữu Trung",0976662640,E-65706,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-102.17,5000000,2000,0,0,0,0,0,5000000
671,TX-7026-671,"Phan Minh Dũng",0952168749,E-97590,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-106.71,5000000,2000,1,0,1,0,0,5000000
87,TX-4675-87,"Phan Minh Hải",0987939603,E-10598,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,86B-100.87,5000000,2000,1,0,1,0,0,5000000
941,TX-3838-941,"Phan Minh Hải",0934515263,E-97515,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,43B-109.41,5000000,2000,0,0,0,0,0,5000000
881,TX-7839-881,"Phan Minh Long",0938708381,E-54683,"Bến xe Trung tâm Đà Nẵng","Hà Nội ➔ Đà Nẵng",RESTING,29B-108.81,5000000,2000,2,0,2,0,0,5000000
211,TX-8254-211,"Phan Minh Long",0999352993,E-76789,"Bến xe Trung tâm Đà Nẵng","Cần Thơ ➔ Đà Nẵng",AVAILABLE,79B-102.11,5000000,2000,1,0,1,0,0,5000000
858,TX-5503-858,"Phan Minh Nam",0924652523,E-88857,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,49B-108.58,5000000,2000,0,0,0,0,0,5000000
246,TX-2057-246,"Phan Minh Nam",0997136638,E-43605,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",AVAILABLE,72B-102.46,5000000,2000,7,0,7,0,0,5000000
819,TX-1508-819,"Phan Minh Thắng",0977638735,E-26850,"Nha Trang","Nha Trang ➔ Đà Nẵng",ON_TRIP,79B-108.19,5000000,2000,4,0,4,0,0,5000000
526,TX-2824-526,"Phan Minh Thắng",0997546457,E-35965,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Lạt",AVAILABLE,72B-105.26,5000000,2000,1,0,1,0,0,5000000
672,TX-7126-672,"Phan Minh Thắng",0927314088,E-36863,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,51B-106.72,5000000,2000,0,0,0,0,0,5000000
50,TX-0915-50,"Phan Minh Trung",0910633105,E-21751,"Bến xe phía Nam Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",ON_TRIP,49B-100.50,5000000,2000,0,0,0,0,0,5000000
496,TX-9708-496,"Phan Quang Dũng",0964833647,E-51996,"Bến xe Phan Thiết","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,51B-104.96,5000000,2000,1,1,0,190,380000,5380000
294,TX-7347-294,"Phan Quang Dũng",0933081316,E-95096,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",RESTING,72B-102.94,5000000,2000,2,0,2,0,0,5000000
212,TX-8363-212,"Phan Quang Dũng",0941591986,E-61396,"Bến xe Miền Đông mới","Đà Lạt ➔ TP. Hồ Chí Minh",RESTING,65B-102.12,5000000,2000,1,0,1,0,0,5000000
879,TX-7637-879,"Phan Quang Dũng",0957308580,E-72890,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-108.79,5000000,2000,1,0,1,0,0,5000000
794,TX-9074-794,"Phan Quang Hải",0984099406,E-31962,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Đà Nẵng",ON_TRIP,49B-107.94,5000000,2000,0,0,0,0,0,5000000
426,TX-1850-426,"Phan Quang Long",0938553434,E-84676,"Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,49B-104.26,5000000,2000,2,0,2,0,0,5000000
54,TX-1312-54,"Phan Quang Long",0946656031,E-55452,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,72B-100.54,5000000,2000,0,0,0,0,0,5000000
57,TX-1603-57,"Phan Quang Nam",0973470869,E-29429,"Hà Nội","Hà Nội ➔ Vũng Tàu",ON_TRIP,29B-100.57,5000000,2000,1,0,1,0,0,5000000
220,TX-9219-220,"Phan Quang Quang",0943939791,E-40684,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Nha Trang",ON_TRIP,65B-102.20,5000000,2000,0,0,0,0,0,5000000
835,TX-3128-835,"Phan Quang Quang",0998370723,E-93168,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Hà Nội",RESTING,79B-108.35,5000000,2000,2,0,2,0,0,5000000
939,TX-3639-939,"Phan Quang Quang",0986843756,E-31081,"Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",RESTING,79B-109.39,5000000,2000,1,0,1,0,0,5000000
